ratio_pct,rep,approach,abs_residual
10,emb,baseline,0.45481418755647596
10,emb,baseline,1.10357592485102
10,emb,baseline,0.33795354398402333
10,emb,baseline,2.5633017303448686
10,emb,baseline,1.251329497691765
10,emb,baseline,3.115977366421707
10,emb,baseline,0.7136654356096386
10,emb,baseline,2.452751861736941
10,emb,baseline,1.6791471370493047
10,emb,baseline,0.09614193005931781
10,emb,baseline,4.0095936861960215
10,emb,baseline,0.4480470662376126
10,emb,baseline,0.845885844840153
10,emb,baseline,1.8705546057485218
10,emb,baseline,0.12274347276203779
10,emb,baseline,2.8448291106007773
10,emb,baseline,1.044745681173913
10,emb,baseline,2.245240329031005
10,emb,baseline,2.68398898352919
10,emb,baseline,1.0743503146391653
10,emb,baseline,0.6326838671982102
10,emb,baseline,2.943203684919978
10,emb,baseline,1.603493449069418
10,emb,baseline,1.2128455522627766
10,emb,baseline,2.6795910050991147
10,emb,baseline,1.9076282266082716
